刚才上洗手间电话未接到！,请问我没接到电话，怎么会有电话未接听信息,0
一个版本苹果5s支持么,不支持苹果5S的吗？,1
我不要微粒贷,我想取消微粒贷授信额度,0
‍我怎么‍开‍不‍了‍户‍啊,我写了真是姓名和手机号还写了。身份证号吗？怎么在你APP怎么开不了户了。,0
二千一天多少息,一万块钱日息是多少？,1
怎么进入借款页面,怎么下载此软件,0
身份信息填写错误不能借款,我首次申请借款，为什么会提示身份信息输入错误多次，无法借款呢？,0
一般自动扣款是什么时候,17点前存进款进去了，什么时候还会再扣款,0
我要降低额度,降低借款额度,1
邮政储蓄银行转入微众限额,农行转入金额限制,1
借款是打到绑定卡上的吗？,借的款直接打在我绑定的银行卡上吗,1
那怎么才能通过,评估根据是什么,0
6.3.8版本有微粒贷吗,为什么不满足借贷,0
什么原因没有通过审核,为什么我开不通微粒货,0
取消微粒贷如何办理,取消开通,1
怎么加分？,什么是加分了,1
借款能否提现？,取款,1
怎么我手机没这功能,怎么我的手机没有这个,1
我不是开通了么，怎么又看不到额度了,我全额还清了，为什么没有额度了？,0
20月还钱,下期还款行不行,1
微粒贷。没有,微粒货为什么有的微信号没有,1
中信银行卡,中国邮政,1
1000元额度5个月期还清,2万元贷款，我分为2笔贷款各1万元，可不可以提前还清1笔,0
还没有打电话来确认,一般多久来电话确认,1
还款银行怎么修改,怎样替换还款卡,1
借五个月，用一个了下就提前还清，后回个月利息也要还吗,借款可以提前一次还清吗？,0
傻瓜,你好我的贷款今晚还没有到账，要明天上午十点前到账没问题吧？,0
